ch0_mean,ch0_skewness,ch0_delta_abs_power,ch1_mean,ch2_skewness,ch2_mean,ch3_skewness,ch3_mean,ch4_skewness,ch5_skewness,ch5_mean,ch4_mean,ch6_skewness,ch6_mean,ch5_alpha_rel_power,ch8_std,ch9_mean,ch10_std,ch8_mean,ch11_spectral_entropy,corr_ch1_ch9,ch11_theta_abs_power,ch11_skewness,ch11_delta_abs_power,ch10_spectral_entropy,ch11_mean,ch10_delta_rel_power,ch10_beta_abs_power,corr_ch6_ch9,corr_ch5_ch7,ch11_beta_rel_power,corr_ch1_ch5,corr_ch3_ch5,corr_ch8_ch11,corr_ch10_ch11,ch11_alpha_rel_power,ch11_std,ch11_alpha_abs_power,ch11_beta_abs_power,ch8_skewness,ch8_delta_rel_power,ch5_theta_rel_power,corr_ch0_ch9,corr_ch5_ch11,ch7_mean,ch6_std,ch7_std,ch5_spectral_entropy,ch5_beta_rel_power,ch8_spectral_entropy,ch2_delta_abs_power,ch1_skewness,corr_ch8_ch10,corr_ch5_ch10,ch9_theta_rel_power,ch6_beta_abs_power,ch11_delta_rel_power,ch5_alpha_abs_power,ch10_alpha_abs_power,ch10_beta_rel_power,corr_ch1_ch7,labels
0.514068195154073,-0.0092712106155271,2.488189375585378e-05,0.5221928193892088,-0.0037087748816913,0.4937588570462037,-0.0152096140119064,0.4900993492625098,-0.0212288949411697,-0.0055367995604316,0.5200655887353035,0.5016992026610821,0.0107086993257127,0.5215377278027711,0.7877326011102314,0.1438982914266388,0.5161438098111958,0.1574490084502102,0.6037785830324698,2.45921368657817,0.9686016245728544,0.0060013049693993,0.1142812841452371,4.700872207500216e-05,2.225756207727487,0.4463457777385123,0.0050000542968801,0.0021347360773747,0.9528851391798095,0.827676899856511,0.2045081001804253,0.8467349278488483,0.7617165855636031,0.307504777411087,0.387478582130985,0.7477337560791572,0.1579897475100515,0.010183349048409,0.0027851857033772,-0.506891795796098,0.0054946515866755,0.5087850402855042,0.8885319712260533,-0.0212082712115658,0.5182493568439476,0.160740458711411,0.153275134213127,2.265350374678255,0.1522618895752386,2.37825927505806,4.253053011789261e-05,-0.0363542965648228,0.605539874096154,0.2135254001338257,0.4261360092068193,0.0018551326779681,0.0034517139851073,0.0092197494280336,0.0113019632334918,0.1541844438897739,0.974613251483889,1.0
0.4641497785262704,0.1222816569692551,5.047871769014788e-05,0.4126704843631616,0.2397658124287915,0.4343279949920092,0.2461628258540439,0.4291485150152724,0.2380970696412921,0.2357342844548934,0.4394947448265653,0.4300015131232002,0.3041215680206054,0.4089730036812574,0.78314436984963,0.1973611142808335,0.425964071173651,0.1701912463313252,0.5661341068292987,2.214675860957928,0.9859039918677508,0.0121193848435526,0.1352482095625801,0.0001345336799118,2.164449197968693,0.4773188245283061,0.0097640717170837,0.0017009443181377,0.9814903963747844,0.9417524455669516,0.1163227982470935,0.9450017010556752,0.9153864463787158,0.4272082645388668,0.7745379266951354,0.6990038169838318,0.1840758539678117,0.0125624803780539,0.0020905506307603,-0.1445229045142911,0.0106695709227587,0.6801062427375089,0.9382067459024628,0.1143876157947651,0.4275804736516572,0.1687102272477337,0.1530361259672633,1.9457794416229552,0.0723434027442305,2.2002428440933164,5.625096711125988e-05,0.2387388647476468,0.3955704962364039,0.3392946511241071,0.6778973324331727,0.0008457774946901,0.0074857474751215,0.0081437387267354,0.0114133983102112,0.10684826637357,0.9888676635558498,2.0
0.5645769739042212,-0.0973782539195287,2.1202151314553204e-05,0.5341988336816146,0.050434954391341,0.5130152333242254,0.0030660733913446,0.5182072142466468,0.0301151044908497,0.1199636586963618,0.4776738465416689,0.5181913754485736,0.0823533823094159,0.5086881447075218,0.846979772154817,0.1881002293041879,0.5256740497526393,0.2024316250306309,0.5729805188928965,2.1957148124322634,0.9524187143531276,0.0099568263413085,-0.3745686600046053,4.274940748892747e-05,2.2611824979775768,0.6060325233166616,0.00606702206326,0.0029274810289467,0.9502816393518656,0.8451775579451659,0.1402088463001144,0.858804110338273,0.7623544706186011,0.5785614777804009,0.5531345169791476,0.7936625970682302,0.1822166879692495,0.0143488554144166,0.0025348762444068,-0.341160403313117,0.0016656421240663,0.476424891671297,0.8642662810486088,-0.3597343521675578,0.5324364336480641,0.1603146280952787,0.1552945505195912,2.0859553663695034,0.1328506502220225,2.008949318203856,3.658645157023388e-05,0.1059022402699277,0.481090515556355,-0.0829172915468239,0.5965935743941433,0.0021762379318536,0.0023645513729758,0.0132967062179482,0.0156480931173063,0.1351344446848271,0.969674632945502,3.0
0.4543499568309593,0.2213327424771228,0.0001117683124223,0.526797889624532,-1.7718725226382398e-05,0.5008267799331605,0.0242865123065336,0.4981038279225525,-0.0302614504456163,0.0913063307051186,0.4882729736198206,0.5136718052372359,0.0195142241067365,0.4939553126365432,0.8251197329570003,0.1743247462061134,0.5265640373191679,0.1672606755500948,0.560042186688202,2.4283367712496937,0.9712829185364816,0.0055515043782826,0.0462710720813782,4.97929176908331e-05,2.074230901922121,0.462649267620544,0.0068917895198544,0.0014233756671579,0.9651692155953604,0.8260149247070584,0.1804371184888489,0.8446613260647686,0.7868800186291096,0.3762201848602557,0.6720401271865987,0.6947703751936883,0.1301166183488031,0.0064372669261993,0.0016718068826454,-0.3632468886269466,0.0062702852716112,0.6138428299983844,0.9405488243565028,-0.0102573706382498,0.5227419771319671,0.1737295223504688,0.1830197007249321,1.949248261533072,0.0801904298622281,2.1899146107138185,0.0001224709426277,0.0220076549525153,0.3360334362048996,0.3486911220251039,0.7155412617000029,0.0016391193746771,0.0053741198714706,0.0159665630933703,0.0108096768548886,0.0962052417585788,0.9741219153691958,4.0
0.4803371230488688,0.1551397175788231,5.6700176840808926e-05,0.4813888110303102,-0.0248216198952171,0.4983473904456317,-0.0446276040253076,0.4918698250074831,-0.02710518587958,0.0893914887343756,0.4549935254714603,0.5084875999331394,0.0414200703890845,0.5030295828039696,0.8509008704447617,0.1962795138469929,0.5091288780085623,0.1661014515571001,0.5398730141534599,2.372144066292789,0.9811267177354704,0.0117076131975066,-0.0273554137427258,7.428851493267105e-05,2.2689640154750936,0.5374486422433699,0.0064904233265981,0.0021185334308921,0.9796483366705148,0.90128200380713,0.1766836006634298,0.9283652527942948,0.8641771907217255,0.1227080361592029,0.6933846670488324,0.7089697872190147,0.1867661887053801,0.0138249756499465,0.0034453463616528,-0.1299383862548384,0.003808081411677,0.546884237605909,0.9531747809608152,0.2059946820043624,0.5195567089721437,0.1818568105558722,0.1892179573190418,1.9839885931951888,0.104203802674094,2.0729446399780493,6.551539740735357e-05,-0.0117256893548194,0.3128442362475208,0.2371918006667039,0.5877432253442758,0.0013535570342483,0.0038096495761159,0.0143033531546897,0.0111753816402395,0.1369391497352543,0.982271527695955,5.0
0.4915471469943306,0.0674977336210522,0.0001310139436029,0.478151349422329,0.0970448971376032,0.4804163291119154,0.1034116870954821,0.4820600889272729,0.0785176867583125,0.0082057212105297,0.475668284052492,0.488336396915524,0.1358871028601042,0.4609373103963217,0.8292228999041704,0.1755118093255576,0.4675955477600883,0.1924896353015709,0.5916152121959644,2.3789865694603494,0.9800918027485954,0.0079635022324592,-0.3752061684869162,6.390573123021324e-05,2.3832550945000377,0.6041687648668804,0.0090008398289953,0.0031627089292972,0.972429500753478,0.8739746614933497,0.1791800777948239,0.9099065306476172,0.8204785655890291,0.4386965321118348,0.6788487172962224,0.7414903477438713,0.1652890750287072,0.0107558287494682,0.0025991305725576,-0.3030257160137922,0.0059440486820914,0.5514968817414155,0.9743779998863916,0.0647014528223703,0.4968638505575702,0.1771784654487495,0.1944176061508558,1.9923647257203496,0.0885026830770808,2.186431587988038,0.0001808461079366,-0.0030185998690532,0.4997329609983741,0.2666194467334483,0.6762893786591476,0.0012770580426111,0.0044055631580281,0.0165430173204843,0.0146607436507667,0.1597111265545347,0.9878709998475874,6.0
0.4556190229591332,0.0988167772459044,6.291970798476009e-05,0.5034402650237644,0.0684345629618469,0.464434267712605,0.0800337721265831,0.4547505360911761,0.0659092396822216,0.1050268692680359,0.4620208584351795,0.4689263603026588,0.0394564238169544,0.4841385515912496,0.8284289001629377,0.1478203300627722,0.4807030736602093,0.1875521892291609,0.5027566729715057,2.272510459139306,0.9842376083141766,0.0121237053940518,-0.1516280083399862,0.0001304625539592,2.4064838726239106,0.5250585741322329,0.0080527711045019,0.0028677288854907,0.9571646229424592,0.9174437820668117,0.1319280717856272,0.8966295949897434,0.8741505559704149,0.2976931544379119,0.4973406767773289,0.7281300818015868,0.195054067079319,0.0145964352531755,0.0026446916643391,-0.0864075407154814,0.0069592673874869,0.5696527832868026,0.9610667629478178,-0.0246564249797009,0.4513660696834536,0.1764732700360895,0.2060752184041202,2.0397697198166047,0.1027729263875262,2.236268908381123,0.0001172014430082,0.0846756641220087,0.2436004198028912,0.4820928102470235,0.6177764862804772,0.0014662055741343,0.0065080074990017,0.0155372424216401,0.0126506653070419,0.153821555282848,0.980620053102762,7.0
0.559692152131284,-0.0830937350679612,0.0001288503470175,0.4210140943731953,0.0028798189239594,0.4621761816250724,-0.0015198283609945,0.4624004697579103,-0.0220384350550252,0.1931457602172044,0.4540753323918844,0.4569357582927772,0.1738839932483665,0.4759581132812817,0.903156220316019,0.2087657716586957,0.4679398766382363,0.1710851660026537,0.5750667408052835,2.457850778428147,0.9595877862780332,0.0072450307552981,-0.1114629890130869,6.0256118120651525e-05,2.357979561894007,0.5225675657505158,0.0070814498011003,0.0023725709936225,0.9393932265313906,0.8068878799182565,0.1874395621641361,0.8433137377828355,0.718112301037916,0.4143924102013105,0.5219693019102415,0.707912987469876,0.1620909299001309,0.009295766945556,0.0024613116542504,-0.2535563296745817,0.0052220857294161,0.4361930481977145,0.941417093445126,-0.1958381945984226,0.4344808446369549,0.17154181082401,0.1695572559065437,1.8250033816702689,0.0914272151157938,2.026967403814479,0.0001275119089976,0.0720718166265924,0.3367855877189501,0.275035616987111,0.5533265392514628,0.0018502724692757,0.0045887648476944,0.0163738190886368,0.0113014593999544,0.1523983052410085,0.9788286214850136,8.0
0.5266702806793737,-0.0865009988902986,3.4324419116412954e-05,0.5039606483273446,0.0325174388264132,0.4221408314550617,0.0010718396941814,0.4664291546894474,0.1375594948435513,-0.049967500582941,0.4981354038588245,0.3676839001619645,-0.0022078399921866,0.4922094854002147,0.8599118853243275,0.1879511768368818,0.4077273585330126,0.1998219879856712,0.577777572823095,2.0126739548840216,0.9812073788010536,0.0140178047764977,0.048080163129815,9.269748501903565e-05,2.376606948066753,0.5088243804421132,0.0076073430986624,0.0031871184767496,0.9635792483051564,0.9162340140004522,0.0965524787204261,0.9134407370429012,0.8838896406128491,-0.2301836108537238,0.517140697729144,0.8176998301235995,0.211242952282119,0.0191755410452216,0.0022642123069067,-0.2273429180727708,0.0039472141619091,0.5852038760751886,0.9689599770151748,0.4045679538299921,0.4104432834666104,0.2144207816079598,0.1726165887117265,1.8522375468660828,0.0761733084068839,1.8587366186685077,3.0642812827479175e-05,-0.0086680809492144,-0.0088343569118948,0.5379335618193896,0.6063637138984832,0.0011535365367742,0.0039528854791734,0.0240151744691118,0.0140686786314608,0.1567756803927457,0.981445969710632,9.0
0.4632758841319415,0.1725907866826443,4.3141672301173885e-05,0.3969544686737452,0.289065192564748,0.4665347722925914,0.3107826394508014,0.4527893411036252,0.3340655980428595,0.3523030829265662,0.4157428994464623,0.4622981525705315,0.303037342018994,0.4556233402733262,0.9188263491640508,0.1630700934874014,0.4453715474810294,0.1402935263526273,0.5641250634293844,2.556147054028372,0.9391111443318712,0.0043044265268779,-0.3613052777001732,4.156238955689405e-05,2.7709286492057394,0.5277451084642226,0.0073875630217569,0.0026429532818931,0.9050642589413974,0.8533113959372997,0.2311819549810322,0.907017102739675,0.7615165349226206,0.412458191629262,0.3562063861185712,0.7321423539672244,0.1325978487547947,0.0065559922437458,0.0020701262473574,-0.3517444396361313,0.0039196303202021,0.5051784387662986,0.9314339862225364,-0.2968631817288643,0.4291264022762682,0.1554898713551397,0.1746966652058542,1.6732324259350624,0.0631415804843507,1.8781567743299836,3.0721696559922514e-05,0.4124834203320695,0.3280045798921572,0.16226885107444,0.4753149066762406,0.0019858853562146,0.0046414920267356,0.0133904690087618,0.0063610719299628,0.2630145082750237,0.9530878332125254,1.0
